Order Id,shipping date (DateOrders),Shipping Mode,Delivery Status,shipping_id
66166,8/25/2017 20:32,Standard Class,Advance shipping,8425
17896,9/21/2015 5:24,Standard Class,Advance shipping,8426
16471,8/31/2015 10:10,Standard Class,Advance shipping,8427
71267,11/9/2017 7:39,Standard Class,Advance shipping,8428
67980,9/25/2017 8:04,Standard Class,Late delivery,8429
17927,9/22/2015 16:16,Standard Class,Advance shipping,8430
17521,9/15/2015 18:02,Standard Class,Advance shipping,8431
16948,9/9/2015 9:17,Standard Class,Shipping on time,8432
15449,8/19/2015 12:07,Standard Class,Late delivery,8433
13459,7/21/2015 10:56,Standard Class,Late delivery,8434
12328,7/3/2015 22:41,Standard Class,Shipping on time,8435
12236,6/30/2015 14:27,Standard Class,Advance shipping,8436
43785,10/7/2016 3:29,Standard Class,Late delivery,8437
18997,10/8/2015 7:08,Standard Class,Advance shipping,8438
10345,6/6/2015 23:57,Standard Class,Late delivery,8439
68396,9/27/2017 9:48,Standard Class,Advance shipping,8440
64850,8/10/2017 15:29,Standard Class,Late delivery,8441
41324,8/31/2016 5:17,Standard Class,Late delivery,8442
16435,9/3/2015 21:33,Standard Class,Late delivery,8443
67598,9/17/2017 18:14,Standard Class,Shipping on time,8444
67801,9/18/2017 17:21,Standard Class,Advance shipping,8445
65277,8/13/2017 21:05,Standard Class,Advance shipping,8446
65178,8/13/2017 10:24,Standard Class,Shipping on time,8447
61773,6/24/2017 17:28,Standard Class,Shipping on time,8448
61599,6/23/2017 4:31,Standard Class,Late delivery,8449
12994,7/14/2015 16:01,Standard Class,Late delivery,8450
42315,9/15/2016 16:28,Standard Class,Late delivery,8451
62456,7/2/2017 16:46,Standard Class,Advance shipping,8452
11490,6/23/2015 17:06,Standard Class,Late delivery,8453
65424,8/18/2017 0:35,Standard Class,Late delivery,8454
71283,11/10/2017 13:15,Standard Class,Shipping on time,8455
64794,8/8/2017 19:52,Standard Class,Late delivery,8456
16700,9/7/2015 18:24,Standard Class,Late delivery,8457
12371,7/2/2015 13:45,Standard Class,Advance shipping,8458
20019,10/25/2015 5:11,Standard Class,Late delivery,8459
16886,9/6/2015 11:34,Standard Class,Advance shipping,8460
41765,9/7/2016 15:47,Standard Class,Late delivery,8461
69201,10/9/2017 3:50,Standard Class,Advance shipping,8462
64514,8/4/2017 17:46,Standard Class,Late delivery,8463
11160,6/18/2015 21:29,Standard Class,Late delivery,8464
70282,10/25/2017 22:33,Standard Class,Advance shipping,8465
64915,8/11/2017 14:15,Standard Class,Late delivery,8466
17103,9/11/2015 15:35,Standard Class,Shipping on time,8467
16698,9/5/2015 17:42,Standard Class,Shipping on time,8468
67471,9/13/2017 21:44,Standard Class,Advance shipping,8469
20149,10/27/2015 2:44,Standard Class,Late delivery,8470
19914,10/23/2015 16:24,Standard Class,Late delivery,8471
14583,8/5/2015 20:43,Standard Class,Shipping on time,8472
13450,7/22/2015 7:47,Standard Class,Late delivery,8473
12324,7/4/2015 21:17,Standard Class,Late delivery,8474
46197,11/8/2016 8:30,Standard Class,Advance shipping,8475
71227,11/8/2017 17:38,Standard Class,Advance shipping,8476
68324,9/29/2017 8:35,Standard Class,Late delivery,8477
70209,10/26/2017 20:59,Standard Class,Late delivery,8478
70137,10/23/2017 19:45,Standard Class,Advance shipping,8479
15207,8/13/2015 23:20,Standard Class,Advance shipping,8480
70371,10/26/2017 5:44,Standard Class,Advance shipping,8481
68407,9/28/2017 13:40,Standard Class,Advance shipping,8482
62965,7/14/2017 3:05,Standard Class,Late delivery,8483
14296,7/30/2015 16:10,Standard Class,Advance shipping,8484
13013,7/13/2015 22:40,Standard Class,Shipping on time,8485
11646,6/21/2015 23:45,Standard Class,Advance shipping,8486
68441,9/28/2017 1:34,Standard Class,Advance shipping,8487
67525,9/18/2017 16:39,Standard Class,Late delivery,8488
66363,8/30/2017 17:33,Standard Class,Shipping on time,8489
65571,8/17/2017 4:05,Standard Class,Advance shipping,8490
63861,7/23/2017 5:00,Standard Class,Advance shipping,8491
63806,7/22/2017 9:44,Standard Class,Advance shipping,8492
12918,7/12/2015 13:24,Standard Class,Shipping on time,8493
43470,10/2/2016 13:07,Standard Class,Late delivery,8494
69199,10/12/2017 3:08,Standard Class,Late delivery,8495
67506,9/14/2017 10:00,Standard Class,Advance shipping,8496
16421,8/30/2015 16:39,Standard Class,Advance shipping,8497
14492,8/3/2015 12:50,Standard Class,Advance shipping,8498
70460,10/31/2017 12:55,Standard Class,Late delivery,8499
64653,8/5/2017 18:28,Standard Class,Shipping on time,8500
13201,7/14/2015 16:32,Standard Class,Advance shipping,8501
12672,7/7/2015 23:12,Standard Class,Advance shipping,8502
68639,10/3/2017 22:56,Standard Class,Late delivery,8503
68143,9/25/2017 17:10,Standard Class,Shipping on time,8504
68065,9/26/2017 13:51,Standard Class,Late delivery,8505
68012,9/22/2017 19:16,Standard Class,Advance shipping,8506
67894,9/23/2017 1:56,Standard Class,Late delivery,8507
67562,9/16/2017 5:37,Standard Class,Advance shipping,8508
61766,6/22/2017 15:01,Standard Class,Advance shipping,8509
18399,10/1/2015 13:38,Standard Class,Late delivery,8510
13729,7/25/2015 9:31,Standard Class,Late delivery,8511
10436,6/4/2015 7:50,Standard Class,Advance shipping,8512
50340,1/10/2017 19:59,Standard Class,Late delivery,8513
45434,10/30/2016 5:12,Standard Class,Late delivery,8514
64650,8/7/2017 17:25,Standard Class,Late delivery,8515
65494,8/19/2017 1:06,Standard Class,Late delivery,8516
65065,8/13/2017 18:49,Standard Class,Late delivery,8517
19603,10/18/2015 3:27,Standard Class,Shipping on time,8518
11628,6/23/2015 17:27,Standard Class,Shipping on time,8519
11202,6/16/2015 12:12,Standard Class,Advance shipping,8520
12817,7/10/2015 2:00,Standard Class,Advance shipping,8521
11300,6/20/2015 22:32,Standard Class,Late delivery,8522
70441,10/27/2017 6:16,Standard Class,Advance shipping,8523
66360,9/1/2017 16:30,Standard Class,Late delivery,8524
66145,8/29/2017 13:11,Standard Class,Late delivery,8525
65310,8/17/2017 8:39,Standard Class,Late delivery,8526
63154,7/15/2017 21:18,Standard Class,Late delivery,8527
62598,7/6/2017 18:31,Standard Class,Shipping on time,8528
16192,8/28/2015 8:25,Standard Class,Advance shipping,8529
15980,8/28/2015 6:09,Standard Class,Late delivery,8530
10803,6/11/2015 16:25,Standard Class,Shipping on time,8531
70314,10/28/2017 9:46,Standard Class,Late delivery,8532
62259,7/2/2017 19:45,Standard Class,Late delivery,8533
15601,8/18/2015 17:22,Standard Class,Advance shipping,8534
69251,10/9/2017 21:21,Standard Class,Advance shipping,8535
11873,6/27/2015 7:17,Standard Class,Shipping on time,8536
66746,9/3/2017 7:44,Standard Class,Advance shipping,8537
70206,10/23/2017 19:56,Standard Class,Advance shipping,8538
70008,10/22/2017 22:34,Standard Class,Shipping on time,8539
71224,11/10/2017 16:35,Standard Class,Late delivery,8540
68638,10/2/2017 22:35,Standard Class,Shipping on time,8541
66612,9/2/2017 8:48,Standard Class,Advance shipping,8542
64938,8/9/2017 22:19,Standard Class,Shipping on time,8543
62521,7/3/2017 15:32,Standard Class,Advance shipping,8544
16690,9/7/2015 14:54,Standard Class,Late delivery,8545
11348,6/19/2015 15:21,Standard Class,Shipping on time,8546
19843,10/21/2015 15:32,Standard Class,Shipping on time,8547
62341,7/1/2017 0:28,Standard Class,Advance shipping,8548
50669,1/14/2017 15:15,Standard Class,Late delivery,8549
18023,9/25/2015 1:54,Standard Class,Shipping on time,8550
16523,9/3/2015 4:23,Standard Class,Shipping on time,8551
62594,7/7/2017 17:06,Standard Class,Late delivery,8552
16806,9/5/2015 7:32,Standard Class,Advance shipping,8553
70187,10/24/2017 13:16,Standard Class,Advance shipping,8554
66894,9/8/2017 11:35,Standard Class,Late delivery,8555
65629,8/21/2017 0:24,Standard Class,Late delivery,8556
64460,8/4/2017 22:51,Standard Class,Late delivery,8557
63517,7/19/2017 4:29,Standard Class,Advance shipping,8558
19628,10/18/2015 12:12,Standard Class,Shipping on time,8559
16080,8/29/2015 17:11,Standard Class,Late delivery,8560
14719,8/8/2015 20:22,Standard Class,Late delivery,8561
13616,7/20/2015 17:56,Standard Class,Advance shipping,8562
13475,7/22/2015 16:32,Standard Class,Late delivery,8563
14502,8/3/2015 16:20,Standard Class,Advance shipping,8564
71168,11/8/2017 20:58,Standard Class,Shipping on time,8565
67065,9/11/2017 23:30,Standard Class,Late delivery,8566
66734,9/6/2017 3:32,Standard Class,Late delivery,8567
65121,8/10/2017 14:26,Standard Class,Advance shipping,8568
14435,8/5/2015 16:52,Standard Class,Late delivery,8569
69231,10/9/2017 14:21,Standard Class,Advance shipping,8570
67236,9/10/2017 11:24,Standard Class,Advance shipping,8571
44461,10/13/2016 0:19,Standard Class,Advance shipping,8572
18312,9/28/2015 7:09,Standard Class,Advance shipping,8573
64267,7/30/2017 3:14,Standard Class,Advance shipping,8574
18022,9/24/2015 1:33,Standard Class,Advance shipping,8575
11876,6/25/2015 8:20,Standard Class,Advance shipping,8576
10739,6/11/2015 17:59,Standard Class,Late delivery,8577
10544,6/8/2015 21:40,Standard Class,Late delivery,8578
18626,10/1/2015 21:10,Standard Class,Advance shipping,8579
15012,8/11/2015 3:01,Standard Class,Advance shipping,8580
68677,10/2/2017 12:15,Standard Class,Advance shipping,8581
70239,10/27/2017 7:30,Standard Class,Late delivery,8582
67341,9/12/2017 0:12,Standard Class,Advance shipping,8583
67105,9/12/2017 13:31,Standard Class,Late delivery,8584
64769,8/8/2017 11:06,Standard Class,Late delivery,8585
15816,8/21/2015 20:41,Standard Class,Advance shipping,8586
11137,6/15/2015 13:26,Standard Class,Advance shipping,8587
50820,1/17/2017 20:09,Standard Class,Late delivery,8588
17063,9/11/2015 1:34,Standard Class,Shipping on time,8589
68738,10/4/2017 9:37,Standard Class,Shipping on time,8590
63664,7/23/2017 7:59,Standard Class,Late delivery,8591
13596,7/20/2015 10:56,Standard Class,Advance shipping,8592
66386,8/29/2017 1:37,Standard Class,Advance shipping,8593
62543,7/5/2017 23:14,Standard Class,Shipping on time,8594
69229,10/12/2017 13:39,Standard Class,Late delivery,8595
70292,10/26/2017 2:04,Standard Class,Advance shipping,8596
68341,9/26/2017 14:32,Standard Class,Advance shipping,8597
67754,9/21/2017 0:53,Standard Class,Late delivery,8598
65977,8/24/2017 2:19,Standard Class,Advance shipping,8599
65402,8/15/2017 16:53,Standard Class,Advance shipping,8600
62761,7/7/2017 3:37,Standard Class,Advance shipping,8601
19041,10/7/2015 22:33,Standard Class,Advance shipping,8602
18970,10/10/2015 21:41,Standard Class,Late delivery,8603
17321,9/12/2015 19:58,Standard Class,Advance shipping,8604
15305,8/18/2015 9:40,Standard Class,Late delivery,8605
47544,11/30/2016 0:25,Standard Class,Late delivery,8606
70471,10/27/2017 16:46,Standard Class,Advance shipping,8607
71237,11/8/2017 21:08,Standard Class,Advance shipping,8608
63173,7/15/2017 3:57,Standard Class,Shipping on time,8609
62850,7/12/2017 10:48,Standard Class,Late delivery,8610
61796,6/23/2017 1:32,Standard Class,Advance shipping,8611
11242,6/17/2015 2:13,Standard Class,Advance shipping,8612
19100,10/12/2015 19:13,Standard Class,Late delivery,8613
13588,7/22/2015 8:07,Standard Class,Shipping on time,8614
69192,10/10/2017 0:41,Standard Class,Advance shipping,8615
70327,10/26/2017 14:19,Standard Class,Advance shipping,8616
66074,8/27/2017 12:18,Standard Class,Late delivery,8617
18266,9/26/2015 15:02,Standard Class,Advance shipping,8618
16670,9/7/2015 7:53,Standard Class,Late delivery,8619
62554,7/7/2017 3:06,Standard Class,Late delivery,8620
10385,6/7/2015 13:58,Standard Class,Late delivery,8621
20034,10/25/2015 10:27,Standard Class,Late delivery,8622
65373,8/16/2017 6:43,Standard Class,Shipping on time,8623
66149,8/28/2017 14:35,Standard Class,Late delivery,8624
43959,10/8/2016 16:26,Standard Class,Late delivery,8625
49853,1/1/2017 17:22,Standard Class,Shipping on time,8626
67163,9/11/2017 9:50,Standard Class,Shipping on time,8627
66816,9/4/2017 8:16,Standard Class,Advance shipping,8628
43246,9/25/2016 6:38,Standard Class,Advance shipping,8629
63853,7/25/2017 2:11,Standard Class,Shipping on time,8630
41760,9/7/2016 14:02,Standard Class,Late delivery,8631
19591,10/15/2015 23:14,Standard Class,Advance shipping,8632
51287,1/21/2017 15:46,Standard Class,Advance shipping,8633
67982,9/22/2017 8:46,Standard Class,Advance shipping,8634
12093,6/30/2015 12:21,Standard Class,Shipping on time,8635
20131,10/23/2015 20:26,Standard Class,Advance shipping,8636
19276,10/11/2015 8:53,Standard Class,Advance shipping,8637
15321,8/14/2015 15:16,Standard Class,Advance shipping,8638
11742,6/24/2015 9:23,Standard Class,Advance shipping,8639
63909,7/26/2017 21:49,Standard Class,Late delivery,8640
11458,6/21/2015 5:53,Standard Class,Shipping on time,8641
48124,12/8/2016 11:37,Standard Class,Late delivery,8642
65327,8/14/2017 14:36,Standard Class,Advance shipping,8643
65061,8/9/2017 17:24,Standard Class,Advance shipping,8644
67027,9/8/2017 10:11,Standard Class,Advance shipping,8645
43792,10/4/2016 5:56,Standard Class,Advance shipping,8646
64984,8/11/2017 14:26,Standard Class,Late delivery,8647
66456,8/30/2017 2:08,Standard Class,Advance shipping,8648
62127,6/28/2017 21:30,Standard Class,Advance shipping,8649
11144,6/17/2015 15:53,Standard Class,Late delivery,8650
63921,7/24/2017 2:01,Standard Class,Advance shipping,8651
15854,8/25/2015 10:00,Standard Class,Late delivery,8652
19952,10/22/2015 5:43,Standard Class,Advance shipping,8653
18224,9/29/2015 0:19,Standard Class,Late delivery,8654
15777,8/22/2015 7:02,Standard Class,Advance shipping,8655
12531,7/4/2015 21:49,Standard Class,Advance shipping,8656
13803,7/25/2015 11:27,Standard Class,Shipping on time,8657
10779,6/12/2015 8:00,Standard Class,Late delivery,8658
67919,9/23/2017 10:42,Standard Class,Late delivery,8659
18512,10/1/2015 5:13,Standard Class,Advance shipping,8660
13753,7/24/2015 17:56,Standard Class,Shipping on time,8661
46314,11/12/2016 1:30,Standard Class,Late delivery,8662
66082,8/25/2017 15:07,Standard Class,Advance shipping,8663
65561,8/17/2017 0:35,Standard Class,Advance shipping,8664
62563,7/6/2017 6:15,Standard Class,Shipping on time,8665
61627,6/21/2017 14:19,Standard Class,Advance shipping,8666
16260,9/1/2015 8:15,Standard Class,Late delivery,8667
12766,7/8/2015 8:08,Standard Class,Advance shipping,8668
68643,10/3/2017 0:21,Standard Class,Shipping on time,8669
63832,7/23/2017 18:50,Standard Class,Advance shipping,8670
18683,10/4/2015 17:08,Standard Class,Shipping on time,8671
18138,9/26/2015 18:11,Standard Class,Shipping on time,8672
68025,9/25/2017 23:50,Standard Class,Late delivery,8673
64773,8/7/2017 12:31,Standard Class,Shipping on time,8674
63672,7/21/2017 10:47,Standard Class,Advance shipping,8675
62323,7/2/2017 18:10,Standard Class,Shipping on time,8676
48593,12/14/2016 7:56,Standard Class,Shipping on time,8677
63863,7/25/2017 5:42,Standard Class,Shipping on time,8678
11858,6/27/2015 2:02,Standard Class,Shipping on time,8679
18726,10/3/2015 8:12,Standard Class,Advance shipping,8680
10730,6/12/2015 14:50,Standard Class,Late delivery,8681
16736,9/4/2015 7:00,Standard Class,Advance shipping,8682
41587,9/2/2016 1:25,Standard Class,Advance shipping,8683
67176,9/9/2017 14:23,Standard Class,Advance shipping,8684
65181,8/11/2017 11:27,Standard Class,Advance shipping,8685
18352,9/28/2015 21:10,Standard Class,Advance shipping,8686
66160,8/29/2017 18:26,Standard Class,Late delivery,8687
17794,9/22/2015 17:40,Standard Class,Late delivery,8688
14949,8/12/2015 4:57,Standard Class,Late delivery,8689
13307,7/17/2015 5:41,Standard Class,Advance shipping,8690
11488,6/21/2015 16:24,Standard Class,Shipping on time,8691
11909,6/28/2015 19:54,Standard Class,Late delivery,8692
16520,9/5/2015 3:20,Standard Class,Late delivery,8693
15445,8/20/2015 10:43,Standard Class,Late delivery,8694
11487,6/20/2015 16:03,Standard Class,Advance shipping,8695
44085,10/11/2016 12:35,Standard Class,Late delivery,8696
20240,10/29/2015 10:37,Standard Class,Late delivery,8697
15607,8/19/2015 19:28,Standard Class,Advance shipping,8698
13725,7/26/2015 8:07,Standard Class,Late delivery,8699
12685,7/11/2015 3:46,Standard Class,Late delivery,8700
12625,7/10/2015 6:44,Standard Class,Late delivery,8701
18013,9/24/2015 22:24,Standard Class,Shipping on time,8702
10722,6/9/2015 12:02,Standard Class,Advance shipping,8703
16669,9/6/2015 7:32,Standard Class,Late delivery,8704
15086,8/11/2015 4:56,Standard Class,Advance shipping,8705
13652,7/22/2015 6:33,Standard Class,Advance shipping,8706
11201,6/15/2015 11:51,Standard Class,Advance shipping,8707
17930,9/25/2015 17:19,Standard Class,Late delivery,8708
13958,7/27/2015 17:45,Standard Class,Shipping on time,8709
12743,7/10/2015 0:05,Standard Class,Shipping on time,8710
15638,8/21/2015 6:20,Standard Class,Shipping on time,8711
16710,9/7/2015 21:54,Standard Class,Late delivery,8712
62141,6/28/2017 2:24,Standard Class,Advance shipping,8713
68536,9/29/2017 10:51,Standard Class,Advance shipping,8714
15898,8/25/2015 1:25,Standard Class,Shipping on time,8715
19273,10/13/2015 7:50,Standard Class,Shipping on time,8716
13415,7/21/2015 19:31,Standard Class,Late delivery,8717
66217,8/27/2017 14:24,Standard Class,Advance shipping,8718
66631,9/1/2017 15:27,Standard Class,Advance shipping,8719
62103,6/29/2017 13:05,Standard Class,Shipping on time,8720
17407,9/15/2015 2:05,Standard Class,Advance shipping,8721
44928,10/21/2016 19:55,Standard Class,Shipping on time,8722
15555,8/22/2015 1:15,Standard Class,Late delivery,8723
15793,8/23/2015 12:38,Standard Class,Shipping on time,8724
11764,6/26/2015 17:06,Standard Class,Late delivery,8725
66329,8/31/2017 5:39,Standard Class,Late delivery,8726
11625,6/25/2015 16:24,Standard Class,Late delivery,8727
64721,8/4/2017 18:17,Standard Class,Advance shipping,8728
63673,7/22/2017 11:08,Standard Class,Shipping on time,8729
11432,6/19/2015 20:47,Standard Class,Advance shipping,8730
68205,9/28/2017 14:53,Standard Class,Late delivery,8731
65013,8/11/2017 0:35,Standard Class,Shipping on time,8732
19566,10/15/2015 14:29,Standard Class,Advance shipping,8733
17399,9/16/2015 23:17,Standard Class,Late delivery,8734
16865,9/10/2015 4:12,Standard Class,Late delivery,8735
13202,7/15/2015 16:53,Standard Class,Advance shipping,8736
12295,7/5/2015 11:08,Standard Class,Late delivery,8737
