Order Id,Customer Id,order date (DateOrders),Order Status,Order Region,Order State
73027,16580,12/2/2017 0:15,COMPLETE,Eastern Asia,Zhejiang
73043,16596,12/2/2017 5:51,COMPLETE,Southeast Asia,Java Occidental
75236,18789,1/3/2018 6:10,COMPLETE,Oceania,Australia del Sur
28427,12396,2/19/2016 22:53,COMPLETE,South Asia,Uttarakhand
29330,7161,3/4/2016 3:15,COMPLETE,Southeast Asia,Th? Dô Hà N?i
21948,9839,11/17/2015 9:00,COMPLETE,Eastern Asia,Fujian
23391,9956,12/8/2015 10:33,COMPLETE,South Asia,Karnataka
28777,11995,2/25/2016 1:30,COMPLETE,Eastern Asia,Kanagawa
41771,3456,9/1/2016 17:53,COMPLETE,West Asia,Ankara
21829,10590,11/15/2015 15:19,COMPLETE,Eastern Asia,Gyeonggi
20519,6883,10/27/2015 12:22,COMPLETE,Southeast Asia,Riau
25241,10337,1/4/2016 10:41,COMPLETE,Eastern Asia,Shanghái
30631,11820,3/23/2016 3:03,COMPLETE,Oceania,Australia Occidental
22698,2155,11/28/2015 7:46,COMPLETE,Southeast Asia,Capital Nacional
22026,10235,11/18/2015 12:20,COMPLETE,Southeast Asia,Sumatra Septentrional
30398,4277,3/19/2016 17:25,COMPLETE,Oceania,Queensland
72394,15947,11/22/2017 18:29,COMPLETE,Southeast Asia,Sarawak
23234,8041,12/6/2015 3:33,COMPLETE,Southeast Asia,Bangkok
30425,11920,3/20/2016 2:52,COMPLETE,Oceania,Bay of Plenty
49181,9234,12/18/2016 21:56,COMPLETE,South Asia,Isfahán
75338,18891,1/4/2018 17:54,COMPLETE,Southeast Asia,Th? Dô Hà N?i
24117,9129,12/19/2015 0:54,COMPLETE,Eastern Asia,Guangdong
28093,2074,2/15/2016 1:52,COMPLETE,South Asia,Daca
21725,4667,11/14/2015 2:53,COMPLETE,South Asia,Sylhet
20679,1379,10/29/2015 20:25,COMPLETE,Southeast Asia,Singapur
44901,6874,10/17/2016 10:28,COMPLETE,West Asia,Kirsehir
25819,5044,1/12/2016 21:11,COMPLETE,South Asia,Madhya Pradesh
25185,904,1/3/2016 15:04,COMPLETE,Oceania,Nueva Gales del Sur
27308,6566,2/3/2016 14:51,COMPLETE,Southeast Asia,Capital Nacional
20403,6155,10/25/2015 19:43,COMPLETE,Southeast Asia,Yakarta
23713,4626,12/13/2015 3:22,COMPLETE,South Asia,Chhattisgarh
42405,7232,9/11/2016 0:00,COMPLETE,West Asia,Bursa
23055,1661,12/3/2015 12:50,COMPLETE,Southeast Asia,Singapur
26524,3171,1/23/2016 4:11,COMPLETE,South Asia,Uttar Pradesh
29644,1082,3/8/2016 17:15,COMPLETE,Southeast Asia,Yogyakarta
74895,18448,12/29/2017 6:42,COMPLETE,Eastern Asia,Tianjin
22390,2560,11/23/2015 19:51,COMPLETE,Eastern Asia,Shanghái
44916,10006,10/17/2016 15:43,COMPLETE,South Asia,Qom
21440,9836,11/9/2015 23:02,COMPLETE,Southeast Asia,Capital Nacional
42046,4400,9/5/2016 18:14,COMPLETE,West Asia,Meca
30694,10940,3/24/2016 1:07,COMPLETE,Oceania,Wellington
22774,6327,11/29/2015 10:23,COMPLETE,Southeast Asia,Java Central
76895,20448,1/27/2018 11:23,COMPLETE,Southeast Asia,Calabarzón
48082,2994,12/2/2016 20:54,COMPLETE,West Asia,Estambul
73811,17364,12/13/2017 10:55,COMPLETE,Oceania,Nueva Gales del Sur
22459,7339,11/24/2015 20:02,COMPLETE,South Asia,Punyab
27297,9358,2/3/2016 11:00,COMPLETE,Eastern Asia,Shandong
30496,4290,3/21/2016 3:45,COMPLETE,Oceania,Waikato
27643,11851,2/8/2016 12:13,COMPLETE,Oceania,Australia del Sur
28466,6104,2/20/2016 12:33,COMPLETE,Oceania,Victoria
71950,15503,11/16/2017 6:56,COMPLETE,South Asia,Daca
42909,1001,9/18/2016 8:35,COMPLETE,West Asia,Ankara
71903,15456,11/15/2017 14:28,COMPLETE,Eastern Asia,Daejeon
71737,15290,11/13/2017 4:18,COMPLETE,Eastern Asia,Gansu
29592,5204,3/7/2016 23:02,COMPLETE,Eastern Asia,Shizuoka
23274,5635,12/6/2015 17:34,COMPLETE,Oceania,Nueva Gales del Sur
21888,5389,11/16/2015 11:59,COMPLETE,South Asia,Karnataka
20884,4812,11/1/2015 20:14,COMPLETE,Southeast Asia,Capital Nacional
22843,877,11/30/2015 10:34,COMPLETE,Eastern Asia,Shandong
23831,5612,12/14/2015 20:42,COMPLETE,South Asia,Kerala
49895,4679,12/29/2016 8:05,COMPLETE,South Asia,Jorasán Razaví
20983,5710,11/3/2015 6:55,COMPLETE,South Asia,Chhattisgarh
30047,3147,3/14/2016 14:27,COMPLETE,Southeast Asia,Java Occidental
49893,6964,12/29/2016 7:23,COMPLETE,Central Asia,Ciudad de Almatý
50196,3983,1/2/2017 17:32,COMPLETE,West Asia,Gaziantep
41799,10876,9/2/2016 3:42,COMPLETE,West Asia,Konya
74018,17571,12/16/2017 11:27,COMPLETE,Eastern Asia,Guangdong
76312,19865,1/18/2018 23:08,COMPLETE,Southeast Asia,Nom Pen
72777,16330,11/28/2017 8:40,COMPLETE,Oceania,Territorio de la Capital Australiana
72612,16165,11/25/2017 22:52,COMPLETE,South Asia,Punyab
76558,20111,1/22/2018 13:19,COMPLETE,Oceania,Australia Occidental
76592,20145,1/23/2018 1:14,COMPLETE,Eastern Asia,Guangdong
76751,20304,1/25/2018 8:56,COMPLETE,Oceania,Queensland
74273,17826,12/20/2017 4:47,COMPLETE,Oceania,Nueva Gales del Sur
74975,18528,12/30/2017 10:43,COMPLETE,Oceania,Queensland
74270,17823,12/20/2017 3:44,COMPLETE,Oceania,Queensland
76603,20156,1/23/2018 5:05,COMPLETE,Oceania,Victoria
72798,16351,11/28/2017 16:01,COMPLETE,Oceania,Victoria
23654,3625,12/12/2015 6:41,ON_HOLD,Southeast Asia,Calabarzón
29813,2890,3/11/2016 4:28,ON_HOLD,Southeast Asia,Bangkok
73877,17430,12/14/2017 10:03,ON_HOLD,Southeast Asia,Sabah
45794,6061,10/30/2016 11:19,ON_HOLD,West Asia,Jizán
20414,9278,10/25/2015 23:34,ON_HOLD,Southeast Asia,Pahang
75088,18641,1/1/2018 2:19,ON_HOLD,Eastern Asia,Hubei
76349,19902,1/19/2018 12:06,ON_HOLD,Eastern Asia,Tokio
37988,531,7/8/2016 12:32,COMPLETE,US Center ,Wisconsin
31331,6345,4/2/2016 8:17,COMPLETE,US Center ,Texas
37699,8368,7/4/2016 7:17,COMPLETE,South of  USA ,Luisiana
35856,5519,6/7/2016 9:36,COMPLETE,US Center ,Texas
37303,8354,6/28/2016 12:33,COMPLETE,East of USA,Massachusetts
32384,4462,4/17/2016 17:12,COMPLETE,West of USA ,California
35797,8526,6/6/2016 12:56,COMPLETE,West of USA ,California
39743,3435,8/3/2016 3:23,COMPLETE,East of USA,Rhode Island
37935,4805,7/7/2016 17:58,COMPLETE,East of USA,Nueva York
41283,1011,8/25/2016 14:55,COMPLETE,West of USA ,California
32636,7821,4/21/2016 9:29,COMPLETE,East of USA,Nueva York
31661,5710,4/7/2016 3:54,COMPLETE,East of USA,Nueva York
40507,1023,8/14/2016 7:03,COMPLETE,US Center ,Iowa
40872,11061,8/19/2016 14:55,COMPLETE,US Center ,Texas
40869,4404,8/19/2016 13:52,COMPLETE,East of USA,Ohio
32771,3696,4/23/2016 8:47,COMPLETE,East of USA,Nueva York
39584,6061,7/31/2016 19:41,COMPLETE,South of  USA ,Florida
39480,5184,7/30/2016 7:15,COMPLETE,US Center ,Illinois
33307,843,5/1/2016 4:34,COMPLETE,South of  USA ,Tennessee
34321,6833,5/15/2016 23:49,COMPLETE,East of USA,Nueva York
36463,8282,6/16/2016 6:15,COMPLETE,US Center ,Michigan
35126,8580,5/27/2016 17:51,COMPLETE,US Center ,Michigan
35304,8259,5/30/2016 8:12,COMPLETE,South of  USA ,Georgia
33087,8796,4/27/2016 23:29,COMPLETE,East of USA,Nueva York
36516,6964,6/17/2016 0:49,COMPLETE,US Center ,Michigan
38728,5957,7/19/2016 7:47,COMPLETE,South of  USA ,Misisipi
35971,3486,6/9/2016 1:53,COMPLETE,US Center ,Michigan
34015,10362,5/11/2016 12:37,COMPLETE,West of USA ,California
37931,3979,7/7/2016 16:34,COMPLETE,South of  USA ,Carolina del Norte
33429,9085,5/2/2016 23:19,COMPLETE,East of USA,Nueva York
39599,6474,8/1/2016 0:56,COMPLETE,West of USA ,California
42162,2451,9/7/2016 10:52,ON_HOLD,Canada,Alberta
40993,10235,8/21/2016 9:19,ON_HOLD,US Center ,Michigan
35796,2766,6/6/2016 12:34,ON_HOLD,West of USA ,California
35038,11612,5/26/2016 11:01,ON_HOLD,East of USA,Nueva York
38319,8122,7/13/2016 8:30,ON_HOLD,West of USA ,Colorado
35227,6816,5/29/2016 5:14,ON_HOLD,US Center ,Texas
36825,5571,6/21/2016 13:05,ON_HOLD,South of  USA ,Florida
38316,4455,7/13/2016 7:27,ON_HOLD,West of USA ,Colorado
32453,4701,4/18/2016 17:22,ON_HOLD,South of  USA ,Virginia
36116,3996,6/11/2016 4:41,ON_HOLD,East of USA,Connecticut
42045,5201,9/5/2016 17:53,COMPLETE,Central Africa,Kinshasa
46965,266,11/16/2016 13:34,COMPLETE,North Africa,Al Bahr al Ahmar
50193,5873,1/2/2017 16:29,COMPLETE,Southern Africa,Gauteng
51241,11127,1/17/2017 23:39,COMPLETE,West Africa,Oyo
13768,2934,7/20/2015 23:11,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
64017,8593,7/23/2017 11:39,COMPLETE,Western Europe,Viena
50399,3211,1/5/2017 16:39,COMPLETE,Eastern Europe,Cheliábinsk
16132,1257,8/24/2015 11:24,COMPLETE,Western Europe,Isla de Francia
65712,947,8/17/2017 5:29,COMPLETE,Northern Europe,Inglaterra
64337,2155,7/28/2017 3:45,COMPLETE,Southern Europe,Lombardía
64867,7232,8/4/2017 21:26,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
68688,5296,9/29/2017 16:06,COMPLETE,Northern Europe,Inglaterra
16830,10091,9/3/2015 15:56,COMPLETE,Western Europe,Renania del Norte-Westfalia
67230,7662,9/8/2017 9:18,COMPLETE,Western Europe,Renania del Norte-Westfalia
11954,5560,6/24/2015 11:40,COMPLETE,Southern Europe,Véneto
19697,7596,10/15/2015 12:23,ON_HOLD,Northern Europe,Inglaterra
4444,11386,3/6/2015 20:34,COMPLETE,Central America,Yucatán
2231,11748,2/2/2015 13:16,COMPLETE,Caribbean,Cienfuegos
55165,1444,3/16/2017 6:24,COMPLETE,Central America,San Salvador
2238,6878,2/2/2015 15:43,COMPLETE,Caribbean,Santiago de Cuba
4705,8810,3/10/2015 16:01,COMPLETE,Central America,San Salvador
57211,9972,4/15/2017 3:12,COMPLETE,Central America,Managua
53256,819,2/16/2017 9:35,COMPLETE,Caribbean,Holguín
427,6681,1/7/2015 5:14,COMPLETE,Central America,Tamaulipas
52143,9883,1/31/2017 3:39,COMPLETE,Central America,Guanajuato
57692,5691,4/22/2017 3:43,COMPLETE,Central America,Chihuahua
3449,3946,2/20/2015 7:59,ON_HOLD,Central America,Sonsonate
57919,8580,4/25/2017 11:15,ON_HOLD,Caribbean,Holguín
29717,5548,3/9/2016 18:50,COMPLETE,Oceania,Victoria
50502,2731,1/7/2017 4:44,COMPLETE,West Asia,Meca
47001,2083,11/17/2016 2:11,COMPLETE,South Asia,Guilán
28573,12104,2/22/2016 2:02,COMPLETE,Eastern Asia,Kanagawa
45098,10876,10/20/2016 7:29,COMPLETE,South Asia,Markazí
23632,6113,12/11/2015 22:59,COMPLETE,Eastern Asia,Fujian
30672,11048,3/23/2016 17:25,COMPLETE,Oceania,Auckland
26925,4380,1/29/2016 0:40,COMPLETE,Southeast Asia,Sumatra Meridional
39821,4759,8/4/2016 6:43,COMPLETE,East of USA,Ohio
41192,11430,8/24/2016 7:02,COMPLETE,US Center ,Illinois
35239,330,5/29/2016 9:26,COMPLETE,South of  USA ,Tennessee
36623,238,6/18/2016 14:19,COMPLETE,East of USA,Massachusetts
39447,2328,7/29/2016 19:41,COMPLETE,US Center ,Dakota del Sur
39161,3589,7/25/2016 15:29,COMPLETE,West of USA ,Arizona
50127,3303,1/1/2017 17:22,COMPLETE,East Africa,Pwani
13318,10948,7/14/2015 9:32,COMPLETE,Western Europe,Isla de Francia
61936,834,6/23/2017 2:35,COMPLETE,Western Europe,Bretaña
16374,5466,8/28/2015 0:11,COMPLETE,Northern Europe,Inglaterra
62927,6816,7/7/2017 13:46,COMPLETE,Western Europe,Hamburgo
14614,12195,8/2/2015 7:35,COMPLETE,Northern Europe,Inglaterra
9617,6414,5/21/2015 8:54,COMPLETE,South America,Zulia
59916,9685,5/24/2017 14:53,COMPLETE,Caribbean,Isla de la Juventud
53641,9883,2/22/2017 0:28,COMPLETE,Caribbean,Santiago de Cuba
52807,11086,2/9/2017 20:17,COMPLETE,Central America,Managua
60055,1406,5/26/2017 15:35,COMPLETE,Central America,San Salvador
59136,6230,5/13/2017 5:37,COMPLETE,South America,Caldas
332,4171,1/5/2015 19:57,COMPLETE,South America,Pernambuco
2172,1983,2/1/2015 16:35,COMPLETE,Central America,Guatemala
20372,7599,10/25/2015 8:52,COMPLETE,Oceania,Queensland
24782,5733,12/28/2015 17:53,COMPLETE,Southeast Asia,Singapur
42830,8518,9/17/2016 4:54,COMPLETE,West Asia,Bagdad
20305,3129,10/24/2015 9:23,COMPLETE,Oceania,Tasmania
30412,4987,3/19/2016 22:19,COMPLETE,Oceania,Queensland
29390,6876,3/5/2016 0:16,COMPLETE,South Asia,Territorio de la Capital Federal
22226,3644,11/21/2015 10:24,COMPLETE,Southeast Asia,Capital Nacional
23914,10280,12/16/2015 1:47,ON_HOLD,Eastern Asia,Seúl
27685,12165,2/9/2016 2:56,ON_HOLD,Eastern Asia,Heilongjiang
38058,2020,7/9/2016 13:03,COMPLETE,East of USA,Nueva York
40664,1805,8/16/2016 14:03,COMPLETE,East of USA,Nueva York
46769,2890,11/13/2016 16:54,ON_HOLD,North Africa,Alger
19470,9215,10/12/2015 4:51,COMPLETE,Western Europe,Renania del Norte-Westfalia
16388,6876,8/28/2015 5:05,COMPLETE,Northern Europe,Inglaterra
44679,427,10/14/2016 4:41,COMPLETE,Eastern Europe,Neamt
18290,366,9/24/2015 23:27,COMPLETE,Western Europe,Baden-Wurtemberg
57923,7771,4/25/2017 12:39,COMPLETE,South America,Río de Janeiro
54674,4502,3/9/2017 2:23,COMPLETE,Central America,Tamaulipas
56206,6345,3/31/2017 11:06,COMPLETE,South America,Valparaíso
54003,2634,2/27/2017 7:18,COMPLETE,Central America,Tamaulipas
52789,6345,2/9/2017 13:59,COMPLETE,Central America,San Salvador
54741,3129,3/10/2017 1:51,ON_HOLD,Central America,Sonsonate
20750,280,10/30/2015 21:17,COMPLETE,South Asia,Sind
23109,4445,12/4/2015 7:45,COMPLETE,Eastern Asia,Guangdong
24640,255,12/26/2015 16:08,COMPLETE,Eastern Asia,Tokio
24609,2894,12/26/2015 5:16,ON_HOLD,Southeast Asia,Singapur
20412,8546,10/25/2015 22:52,ON_HOLD,South Asia,Territorio de la Capital Federal
36552,4502,6/17/2016 13:26,COMPLETE,East of USA,Pensilvania
32586,7704,4/20/2016 15:58,COMPLETE,East of USA,Nueva York
41048,820,8/22/2016 4:35,COMPLETE,US Center ,Illinois
42114,5157,9/6/2016 18:03,COMPLETE,East Africa,Costa
17107,2309,9/7/2015 16:59,COMPLETE,Southern Europe,Cataluña
13206,7213,7/12/2015 18:17,COMPLETE,Western Europe,Renania del Norte-Westfalia
14969,9811,8/7/2015 11:57,COMPLETE,Northern Europe,Inglaterra
66536,7068,8/29/2017 6:10,COMPLETE,Western Europe,Auvernia
7590,1617,4/21/2015 18:45,COMPLETE,South America,Santa Fe
5688,1715,3/25/2015 0:24,COMPLETE,South America,São Paulo
61398,4635,6/15/2017 6:06,COMPLETE,South America,Río de Janeiro
55367,9913,3/19/2017 5:10,COMPLETE,Caribbean,San Pedro de Macorís
25329,10724,1/5/2016 17:31,COMPLETE,Oceania,Queensland
46458,11852,11/9/2016 3:57,COMPLETE,West Asia,Ankara
31041,6566,3/29/2016 2:41,COMPLETE,Oceania,Nueva Gales del Sur
24926,5846,12/30/2015 20:20,ON_HOLD,Eastern Asia,Henan
35950,5015,6/8/2016 18:32,COMPLETE,East of USA,Nueva Jersey
43022,10144,9/20/2016 0:10,COMPLETE,West Africa,Edo
41769,6690,9/1/2016 17:11,COMPLETE,East Africa,Copperbelt
49044,9659,12/16/2016 21:56,COMPLETE,North Africa,El Cairo
69628,13181,10/13/2017 9:26,COMPLETE,Southern Europe,Piamonte
12779,5822,7/6/2015 12:42,COMPLETE,Southern Europe,Cataluña
68759,16,9/30/2017 16:59,COMPLETE,Western Europe,Holanda Meridional
67822,4406,9/17/2017 0:43,COMPLETE,Western Europe,Renania del Norte-Westfalia
68345,12031,9/24/2017 15:56,COMPLETE,Northern Europe,Inglaterra
70232,13785,10/22/2017 5:02,COMPLETE,Western Europe,Hesse
11292,3627,6/14/2015 19:44,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
11752,2298,6/21/2015 12:53,COMPLETE,Northern Europe,Inglaterra
62049,12147,6/24/2017 18:10,COMPLETE,Western Europe,Renania del Norte-Westfalia
66143,10065,8/23/2017 12:29,COMPLETE,Western Europe,Hamburgo
42846,9158,9/17/2016 10:30,COMPLETE,Eastern Europe,Vínnytsia
12128,564,6/27/2015 0:37,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
64161,11578,7/25/2017 14:06,COMPLETE,Western Europe,Isla de Francia
11247,7161,6/14/2015 3:58,COMPLETE,Western Europe,Renania del Norte-Westfalia
13766,5692,7/20/2015 22:29,COMPLETE,Southern Europe,Lombardía
18523,207,9/28/2015 9:04,COMPLETE,Western Europe,Alsacia-Champaña-Ardenas-Lorena
62685,5560,7/4/2017 0:59,COMPLETE,Northern Europe,Inglaterra
65258,1011,8/10/2017 14:26,COMPLETE,Western Europe,Isla de Francia
14744,7115,8/4/2015 5:07,COMPLETE,Northern Europe,Cork
69308,12861,10/8/2017 17:19,COMPLETE,Northern Europe,Inglaterra
28938,11960,2/27/2016 9:55,COMPLETE,South Asia,Punyab
47390,2249,11/22/2016 18:28,COMPLETE,West Asia,Di Car
24967,9356,12/31/2015 10:42,COMPLETE,Oceania,Australia Occidental
21114,2844,11/5/2015 4:49,COMPLETE,Oceania,Australia del Sur
31002,7347,3/28/2016 13:01,COMPLETE,Oceania,Southland
51156,10893,1/16/2017 17:52,COMPLETE,West Asia,Manisa
24203,11263,12/20/2015 7:02,COMPLETE,South Asia,Maharashtra
26610,5741,1/24/2016 10:19,COMPLETE,Southeast Asia,Capital Nacional
22686,8747,11/28/2015 3:33,ON_HOLD,South Asia,Karnataka
39156,11463,7/25/2016 13:44,COMPLETE,East of USA,Nueva York
36886,5373,6/22/2016 10:27,COMPLETE,West of USA ,California
39950,7141,8/6/2016 3:54,COMPLETE,West of USA ,Washington
34198,1747,5/14/2016 4:43,COMPLETE,South of  USA ,Georgia
41181,10558,8/24/2016 3:11,COMPLETE,West of USA ,California
47683,1650,11/27/2016 1:07,COMPLETE,Canada,Alberta
33982,963,5/11/2016 1:03,COMPLETE,South of  USA ,Carolina del Norte
40526,618,8/14/2016 13:42,COMPLETE,West of USA ,California
34808,12274,5/23/2016 2:26,COMPLETE,US Center ,Texas
32435,7975,4/18/2016 11:04,COMPLETE,US Center ,Indiana
33366,9279,5/2/2016 1:14,COMPLETE,West of USA ,California
37487,12405,7/1/2016 5:00,COMPLETE,East of USA,Nueva York
36295,5186,6/13/2016 19:24,COMPLETE,West of USA ,California
49148,4351,12/18/2016 10:22,COMPLETE,Canada,Saskatchewan
33286,324,4/30/2016 21:13,COMPLETE,US Center ,Misuri
40314,4746,8/11/2016 11:26,COMPLETE,West of USA ,Idaho
41144,3159,8/23/2016 14:13,COMPLETE,West of USA ,California
38019,616,7/8/2016 23:23,COMPLETE,West of USA ,California
39350,5213,7/28/2016 9:42,COMPLETE,East of USA,Pensilvania
40173,1587,8/9/2016 10:02,COMPLETE,US Center ,Texas
31674,7452,4/7/2016 8:27,COMPLETE,East of USA,Massachusetts
35705,7320,6/5/2016 4:42,COMPLETE,US Center ,Indiana
33141,4379,4/28/2016 18:25,COMPLETE,West of USA ,Washington
39208,14,7/26/2016 7:57,ON_HOLD,West of USA ,California
37776,8457,7/5/2016 10:15,ON_HOLD,South of  USA ,Florida
36470,239,6/16/2016 8:42,ON_HOLD,West of USA ,Colorado
34337,9756,5/16/2016 5:25,ON_HOLD,South of  USA ,Tennessee
47894,6988,11/30/2016 3:03,COMPLETE,Central Africa,Luanda
45714,5270,10/29/2016 7:18,COMPLETE,North Africa,El Cairo
50998,9683,1/14/2017 10:31,COMPLETE,West Africa,Cross River
41364,5509,8/26/2016 19:18,COMPLETE,Southern Africa,Cabo Occidental
42306,2319,9/9/2016 13:19,COMPLETE,Central Africa,Kinshasa
43454,8829,9/26/2016 7:31,COMPLETE,North Africa,Gran Casablanca
42624,10216,9/14/2016 4:44,COMPLETE,Central Africa,Maniema
46869,9377,11/15/2016 3:56,COMPLETE,Central Africa,Bandundu
45767,6290,10/30/2016 1:52,COMPLETE,West Africa,Lagos
43736,9532,9/30/2016 10:19,COMPLETE,West Africa,Dakar
41665,8260,8/31/2016 4:45,COMPLETE,East Africa,Maputo
46164,8334,11/4/2016 20:57,COMPLETE,Central Africa,Littoral
45404,10008,10/24/2016 18:41,COMPLETE,Central Africa,Kinshasa
50802,11933,1/11/2017 13:51,COMPLETE,North Africa,Rabat-Salé-Zemur-Zaer
44053,2246,10/5/2016 1:22,COMPLETE,West Africa,Ogun
41991,9163,9/4/2016 22:58,COMPLETE,North Africa,Chauía-Uardiga
44319,8927,10/8/2016 22:34,COMPLETE,West Africa,Abia
47095,4758,11/18/2016 11:07,COMPLETE,Southern Africa,Cabo Occidental
42562,9681,9/13/2016 7:00,COMPLETE,North Africa,Rabat-Salé-Zemur-Zaer
44607,8008,10/13/2016 3:28,COMPLETE,North Africa,Alejandría
15130,1662,8/9/2015 20:21,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
66119,2478,8/23/2017 4:04,COMPLETE,Western Europe,Centro-Valle de Loira
12801,682,7/6/2015 20:24,COMPLETE,Western Europe,Provenza-Alpes-Costa Azul
15424,10216,8/14/2015 3:21,COMPLETE,Western Europe,Auvernia-Ródano-Alpes
65490,4006,8/13/2017 23:42,COMPLETE,Northern Europe,Inglaterra
10605,618,6/4/2015 19:03,COMPLETE,Western Europe,Bavaria
13159,4980,7/12/2015 1:50,COMPLETE,Southern Europe,Emilia-Romaña
62648,3275,7/3/2017 12:02,COMPLETE,Northern Europe,Inglaterra
66323,4139,8/26/2017 3:33,COMPLETE,Southern Europe,Cataluña
18322,383,9/25/2015 10:39,COMPLETE,Southern Europe,Campania
63916,5547,7/22/2017 0:16,COMPLETE,Western Europe,Renania del Norte-Westfalia
14756,3917,8/4/2015 9:20,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
17786,7488,9/17/2015 14:52,COMPLETE,Western Europe,Renania del Norte-Westfalia
62219,5073,6/27/2017 5:44,COMPLETE,Northern Europe,Estocolmo
15004,9496,8/8/2015 0:13,COMPLETE,Southern Europe,Porto
17086,5138,9/7/2015 9:38,COMPLETE,Western Europe,Berlín
13385,5727,7/15/2015 9:00,COMPLETE,Southern Europe,Madrid
13235,2502,7/13/2015 4:27,COMPLETE,Western Europe,Renania del Norte-Westfalia
18689,7305,9/30/2015 19:14,COMPLETE,Southern Europe,Cataluña
15263,1189,8/11/2015 18:57,COMPLETE,Northern Europe,Inglaterra
44736,3890,10/15/2016 0:39,COMPLETE,Eastern Europe,Pilsen
10609,8026,6/4/2015 20:27,COMPLETE,Northern Europe,Inglaterra
16352,2056,8/27/2015 16:29,COMPLETE,Southern Europe,Sicilia
15888,1537,8/20/2015 21:55,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
47103,5431,11/18/2016 13:55,COMPLETE,Eastern Europe,Daguestán
48754,1836,12/12/2016 16:20,COMPLETE,Eastern Europe,Praga
16084,541,8/23/2015 18:35,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
11727,10254,6/21/2015 4:08,COMPLETE,Western Europe,Renania del Norte-Westfalia
13161,337,7/12/2015 2:32,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
12682,11114,7/5/2015 2:43,COMPLETE,Northern Europe,Inglaterra
12884,8757,7/8/2015 1:29,COMPLETE,Western Europe,Berlín
62828,5631,7/6/2017 3:05,COMPLETE,Northern Europe,Estocolmo
15151,4258,8/10/2015 3:43,COMPLETE,Southern Europe,Toscana
20200,5431,10/22/2015 20:36,COMPLETE,Western Europe,Brabante Septentrional
62232,640,6/27/2017 10:17,COMPLETE,Northern Europe,Rogaland
64852,1028,8/4/2017 16:11,COMPLETE,Northern Europe,Inglaterra
63270,4449,7/12/2017 13:56,COMPLETE,Southern Europe,Trentino-Alto Adigio
13776,3122,7/21/2015 1:59,COMPLETE,Northern Europe,Escocia
68556,618,9/27/2017 17:52,COMPLETE,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos
68524,2202,9/27/2017 6:39,COMPLETE,Western Europe,Berlín
16108,6100,8/24/2015 2:59,COMPLETE,Western Europe,Isla de Francia
61840,1258,6/21/2017 16:57,COMPLETE,Western Europe,Baja Sajonia
13534,7249,7/17/2015 13:12,COMPLETE,Southern Europe,Apulia
14093,3598,7/25/2015 17:03,COMPLETE,Western Europe,Normandía
14598,5619,8/2/2015 1:58,COMPLETE,Western Europe,Utrecht
62615,1259,7/3/2017 0:28,COMPLETE,Western Europe,Auvernia-Ródano-Alpes
47525,7848,11/24/2016 17:46,COMPLETE,Eastern Europe,Budapest
18166,10275,9/23/2015 4:00,COMPLETE,Southern Europe,Lombardía
19519,6046,10/12/2015 22:01,COMPLETE,Western Europe,Baja Sajonia
15236,5812,8/11/2015 9:29,COMPLETE,Western Europe,Norte-Paso de Calais-Picardía
62888,9406,7/7/2017 0:07,COMPLETE,Southern Europe,Lombardía
